Country,Country_ru,Date,Confirmed,Recovered,Deaths,Day_Deaths,Day_Confirmed,Day_Recovered
Guinea-Bissau,Гвинея-Бисау,2020-02-04,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-05,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-06,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-07,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-08,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-09,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-10,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-11,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-12,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-13,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-14,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-15,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-16,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-17,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-18,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-19,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-20,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-21,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-22,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-23,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-24,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-25,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-26,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-27,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-28,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-02-29,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-01,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-02,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-03,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-04,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-05,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-06,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-07,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-08,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-09,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-10,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-11,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-12,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-13,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-14,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-15,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-16,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-17,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-18,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-19,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-20,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-21,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-22,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-23,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-24,0,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-25,2,0,0,0,2,0
Guinea-Bissau,Гвинея-Бисау,2020-03-26,2,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-27,2,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-28,2,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-29,2,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-03-30,8,0,0,0,6,0
Guinea-Bissau,Гвинея-Бисау,2020-03-31,8,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-01,9,0,0,0,1,0
Guinea-Bissau,Гвинея-Бисау,2020-04-02,9,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-03,15,0,0,0,6,0
Guinea-Bissau,Гвинея-Бисау,2020-04-04,18,0,0,0,3,0
Guinea-Bissau,Гвинея-Бисау,2020-04-05,18,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-06,18,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-07,33,0,0,0,15,0
Guinea-Bissau,Гвинея-Бисау,2020-04-08,33,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-09,36,0,0,0,3,0
Guinea-Bissau,Гвинея-Бисау,2020-04-10,36,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-11,38,0,0,0,2,0
Guinea-Bissau,Гвинея-Бисау,2020-04-12,38,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-13,38,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-14,38,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-15,43,0,0,0,5,0
Guinea-Bissau,Гвинея-Бисау,2020-04-16,43,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-17,43,0,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-18,46,0,0,0,3,0
Guinea-Bissau,Гвинея-Бисау,2020-04-19,50,3,0,0,4,3
Guinea-Bissau,Гвинея-Бисау,2020-04-20,50,3,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-21,50,3,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-22,50,3,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-23,50,3,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-24,52,3,0,0,2,0
Guinea-Bissau,Гвинея-Бисау,2020-04-25,52,3,0,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-26,53,3,1,1,1,0
Guinea-Bissau,Гвинея-Бисау,2020-04-27,73,18,1,0,20,15
Guinea-Bissau,Гвинея-Бисау,2020-04-28,73,18,1,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-04-29,205,19,1,0,132,1
Guinea-Bissau,Гвинея-Бисау,2020-04-30,205,19,1,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-01,257,19,1,0,52,0
Guinea-Bissau,Гвинея-Бисау,2020-05-02,257,19,1,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-03,257,19,1,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-04,413,19,1,0,156,0
Guinea-Bissau,Гвинея-Бисау,2020-05-05,413,19,1,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-06,475,24,2,1,62,5
Guinea-Bissau,Гвинея-Бисау,2020-05-07,564,25,2,0,89,1
Guinea-Bissau,Гвинея-Бисау,2020-05-08,594,25,2,0,30,0
Guinea-Bissau,Гвинея-Бисау,2020-05-09,641,25,3,1,47,0
Guinea-Bissau,Гвинея-Бисау,2020-05-10,726,26,3,0,85,1
Guinea-Bissau,Гвинея-Бисау,2020-05-11,761,26,3,0,35,0
Guinea-Bissau,Гвинея-Бисау,2020-05-12,820,26,3,0,59,0
Guinea-Bissau,Гвинея-Бисау,2020-05-13,836,26,3,0,16,0
Guinea-Bissau,Гвинея-Бисау,2020-05-14,913,26,3,0,77,0
Guinea-Bissau,Гвинея-Бисау,2020-05-15,913,26,3,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-16,969,26,4,1,56,0
Guinea-Bissau,Гвинея-Бисау,2020-05-17,990,26,4,0,21,0
Guinea-Bissau,Гвинея-Бисау,2020-05-18,1032,38,4,0,42,12
Guinea-Bissau,Гвинея-Бисау,2020-05-19,1038,42,6,2,6,4
Guinea-Bissau,Гвинея-Бисау,2020-05-20,1089,42,6,0,51,0
Guinea-Bissau,Гвинея-Бисау,2020-05-21,1109,42,6,0,20,0
Guinea-Bissau,Гвинея-Бисау,2020-05-22,1114,42,6,0,5,0
Guinea-Bissau,Гвинея-Бисау,2020-05-23,1114,42,6,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-24,1114,42,6,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-25,1178,42,7,1,64,0
Guinea-Bissau,Гвинея-Бисау,2020-05-26,1178,42,7,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-27,1195,42,7,0,17,0
Guinea-Bissau,Гвинея-Бисау,2020-05-28,1195,42,8,1,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-29,1256,42,8,0,61,0
Guinea-Bissau,Гвинея-Бисау,2020-05-30,1256,42,8,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-05-31,1256,42,8,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-01,1339,53,8,0,83,11
Guinea-Bissau,Гвинея-Бисау,2020-06-02,1339,53,8,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-03,1339,53,8,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-04,1339,53,8,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-05,1368,153,12,4,29,100
Guinea-Bissau,Гвинея-Бисау,2020-06-06,1368,153,12,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-07,1368,153,12,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-08,1389,153,12,0,21,0
Guinea-Bissau,Гвинея-Бисау,2020-06-09,1389,153,12,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-10,1389,153,12,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-11,1389,153,12,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-12,1460,153,15,3,71,0
Guinea-Bissau,Гвинея-Бисау,2020-06-13,1460,153,15,0,0,0
Guinea-Bissau,Гвинея-Бисау,2020-06-14,1460,153,15,0,0,0
Guinea,Гвинея,2020-01-22,0,0,0,0,0,0
Guinea,Гвинея,2020-01-23,0,0,0,0,0,0
Guinea,Гвинея,2020-01-24,0,0,0,0,0,0
Guinea,Гвинея,2020-01-25,0,0,0,0,0,0
Guinea,Гвинея,2020-01-26,0,0,0,0,0,0
Guinea,Гвинея,2020-01-27,0,0,0,0,0,0
Guinea,Гвинея,2020-01-28,0,0,0,0,0,0
Guinea,Гвинея,2020-01-29,0,0,0,0,0,0
Guinea,Гвинея,2020-01-30,0,0,0,0,0,0
Guinea,Гвинея,2020-01-31,0,0,0,0,0,0
Guinea,Гвинея,2020-02-01,0,0,0,0,0,0
Guinea,Гвинея,2020-02-02,0,0,0,0,0,0
Guinea,Гвинея,2020-02-03,0,0,0,0,0,0
Guinea,Гвинея,2020-02-04,0,0,0,0,0,0
Guinea,Гвинея,2020-02-05,0,0,0,0,0,0
Guinea,Гвинея,2020-02-06,0,0,0,0,0,0
Guinea,Гвинея,2020-02-07,0,0,0,0,0,0
Guinea,Гвинея,2020-02-08,0,0,0,0,0,0
Guinea,Гвинея,2020-02-09,0,0,0,0,0,0
Guinea,Гвинея,2020-02-10,0,0,0,0,0,0
Guinea,Гвинея,2020-02-11,0,0,0,0,0,0
Guinea,Гвинея,2020-02-12,0,0,0,0,0,0
Guinea,Гвинея,2020-02-13,0,0,0,0,0,0
Guinea,Гвинея,2020-02-14,0,0,0,0,0,0
Guinea,Гвинея,2020-02-15,0,0,0,0,0,0
Guinea,Гвинея,2020-02-16,0,0,0,0,0,0
Guinea,Гвинея,2020-02-17,0,0,0,0,0,0
Guinea,Гвинея,2020-02-18,0,0,0,0,0,0
Guinea,Гвинея,2020-02-19,0,0,0,0,0,0
Guinea,Гвинея,2020-02-20,0,0,0,0,0,0
Guinea,Гвинея,2020-02-21,0,0,0,0,0,0
Guinea,Гвинея,2020-02-22,0,0,0,0,0,0
Guinea,Гвинея,2020-02-23,0,0,0,0,0,0
Guinea,Гвинея,2020-02-24,0,0,0,0,0,0
Guinea,Гвинея,2020-02-25,0,0,0,0,0,0
Guinea,Гвинея,2020-02-26,0,0,0,0,0,0
Guinea,Гвинея,2020-02-27,0,0,0,0,0,0
Guinea,Гвинея,2020-02-28,0,0,0,0,0,0
Guinea,Гвинея,2020-02-29,0,0,0,0,0,0
Guinea,Гвинея,2020-03-01,0,0,0,0,0,0
Guinea,Гвинея,2020-03-02,0,0,0,0,0,0
Guinea,Гвинея,2020-03-03,0,0,0,0,0,0
Guinea,Гвинея,2020-03-04,0,0,0,0,0,0
Guinea,Гвинея,2020-03-05,0,0,0,0,0,0
Guinea,Гвинея,2020-03-06,0,0,0,0,0,0
Guinea,Гвинея,2020-03-07,0,0,0,0,0,0
Guinea,Гвинея,2020-03-08,0,0,0,0,0,0
Guinea,Гвинея,2020-03-09,0,0,0,0,0,0
Guinea,Гвинея,2020-03-10,0,0,0,0,0,0
Guinea,Гвинея,2020-03-11,0,0,0,0,0,0
Guinea,Гвинея,2020-03-12,0,0,0,0,0,0
Guinea,Гвинея,2020-03-13,1,0,0,0,1,0
Guinea,Гвинея,2020-03-14,1,0,0,0,0,0
Guinea,Гвинея,2020-03-15,1,0,0,0,0,0
Guinea,Гвинея,2020-03-16,1,0,0,0,0,0
Guinea,Гвинея,2020-03-17,1,0,0,0,0,0
Guinea,Гвинея,2020-03-18,1,0,0,0,0,0
Guinea,Гвинея,2020-03-19,1,0,0,0,0,0
Guinea,Гвинея,2020-03-20,1,0,0,0,0,0
Guinea,Гвинея,2020-03-21,2,0,0,0,1,0
Guinea,Гвинея,2020-03-22,2,0,0,0,0,0
Guinea,Гвинея,2020-03-23,4,0,0,0,2,0
Guinea,Гвинея,2020-03-24,4,0,0,0,0,0
Guinea,Гвинея,2020-03-25,4,0,0,0,0,0
Guinea,Гвинея,2020-03-26,4,0,0,0,0,0
Guinea,Гвинея,2020-03-27,8,0,0,0,4,0
Guinea,Гвинея,2020-03-28,8,0,0,0,0,0
Guinea,Гвинея,2020-03-29,16,0,0,0,8,0
Guinea,Гвинея,2020-03-30,22,0,0,0,6,0
Guinea,Гвинея,2020-03-31,22,0,0,0,0,0
Guinea,Гвинея,2020-04-01,30,0,0,0,8,0
Guinea,Гвинея,2020-04-02,52,0,0,0,22,0
Guinea,Гвинея,2020-04-03,73,2,0,0,21,2
Guinea,Гвинея,2020-04-04,111,5,0,0,38,3
Guinea,Гвинея,2020-04-05,121,5,0,0,10,0
Guinea,Гвинея,2020-04-06,128,5,0,0,7,0
Guinea,Гвинея,2020-04-07,144,5,0,0,16,0
Guinea,Гвинея,2020-04-08,164,5,0,0,20,0
Guinea,Гвинея,2020-04-09,194,11,0,0,30,6
Guinea,Гвинея,2020-04-10,212,15,0,0,18,4
Guinea,Гвинея,2020-04-11,250,17,0,0,38,2
Guinea,Гвинея,2020-04-12,250,17,0,0,0,0
Guinea,Гвинея,2020-04-13,319,17,0,0,69,0
Guinea,Гвинея,2020-04-14,363,31,0,0,44,14
Guinea,Гвинея,2020-04-15,404,31,1,1,41,0
Guinea,Гвинея,2020-04-16,438,49,1,0,34,18
Guinea,Гвинея,2020-04-17,477,59,3,2,39,10
Guinea,Гвинея,2020-04-18,518,65,3,0,41,6
Guinea,Гвинея,2020-04-19,579,87,5,2,61,22
Guinea,Гвинея,2020-04-20,622,122,5,0,43,35
Guinea,Гвинея,2020-04-21,688,127,6,1,66,5
Guinea,Гвинея,2020-04-22,761,164,6,0,73,37
Guinea,Гвинея,2020-04-23,862,170,6,0,101,6
Guinea,Гвинея,2020-04-24,954,191,6,0,92,21
Guinea,Гвинея,2020-04-25,996,208,7,1,42,17
Guinea,Гвинея,2020-04-26,996,208,7,0,0,0
Guinea,Гвинея,2020-04-27,1163,246,7,0,167,38
Guinea,Гвинея,2020-04-28,1240,269,7,0,77,23
Guinea,Гвинея,2020-04-29,1351,313,7,0,111,44
Guinea,Гвинея,2020-04-30,1495,329,7,0,144,16
Guinea,Гвинея,2020-05-01,1537,342,7,0,42,13
Guinea,Гвинея,2020-05-02,1586,405,7,0,49,63
Guinea,Гвинея,2020-05-03,1586,405,7,0,0,0
Guinea,Гвинея,2020-05-04,1710,450,9,2,124,45
Guinea,Гвинея,2020-05-05,1811,498,10,1,101,48
Guinea,Гвинея,2020-05-06,1856,597,11,1,45,99
Guinea,Гвинея,2020-05-07,1927,629,11,0,71,32
Guinea,Гвинея,2020-05-08,2009,663,11,0,82,34
Guinea,Гвинея,2020-05-09,2042,698,11,0,33,35
Guinea,Гвинея,2020-05-10,2146,714,11,0,104,16
Guinea,Гвинея,2020-05-11,2146,714,11,0,0,0
Guinea,Гвинея,2020-05-12,2298,816,11,0,152,102
Guinea,Гвинея,2020-05-13,2374,856,14,3,76,40
Guinea,Гвинея,2020-05-14,2473,895,15,1,99,39
Guinea,Гвинея,2020-05-15,2473,895,15,0,0,0
Guinea,Гвинея,2020-05-16,2658,1133,16,1,185,238
Guinea,Гвинея,2020-05-17,2658,1133,16,0,0,0
Guinea,Гвинея,2020-05-18,2796,1263,16,0,138,130
Guinea,Гвинея,2020-05-19,2863,1525,18,2,67,262
Guinea,Гвинея,2020-05-20,2863,1525,18,0,0,0
Guinea,Гвинея,2020-05-21,3067,1575,18,0,204,50
Guinea,Гвинея,2020-05-22,3067,1575,19,1,0,0
Guinea,Гвинея,2020-05-23,3176,1631,20,1,109,56
Guinea,Гвинея,2020-05-24,3275,1673,20,0,99,42
Guinea,Гвинея,2020-05-25,3275,1673,20,0,0,0
Guinea,Гвинея,2020-05-26,3275,1673,20,0,0,0
Guinea,Гвинея,2020-05-27,3275,1673,20,0,0,0
Guinea,Гвинея,2020-05-28,3553,1950,22,2,278,277
Guinea,Гвинея,2020-05-29,3656,2000,22,0,103,50
Guinea,Гвинея,2020-05-30,3706,2030,23,1,50,30
Guinea,Гвинея,2020-05-31,3706,2030,23,0,0,0
Guinea,Гвинея,2020-06-01,3844,2135,23,0,138,105
Guinea,Гвинея,2020-06-02,3886,2267,23,0,42,132
Guinea,Гвинея,2020-06-03,3933,2332,23,0,47,65
Guinea,Гвинея,2020-06-04,3991,2512,23,0,58,180
Guinea,Гвинея,2020-06-05,4060,2667,23,0,69,155
Guinea,Гвинея,2020-06-06,4117,2857,23,0,57,190
Guinea,Гвинея,2020-06-07,4117,2877,23,0,0,20
Guinea,Гвинея,2020-06-08,4216,2918,23,0,99,41
Guinea,Гвинея,2020-06-09,4258,2942,23,0,42,24
Guinea,Гвинея,2020-06-10,4258,2942,23,0,0,0
Guinea,Гвинея,2020-06-11,4372,3033,23,0,114,91
Guinea,Гвинея,2020-06-12,4426,3106,24,1,54,73
Guinea,Гвинея,2020-06-13,4484,3213,25,1,58,107
Guinea,Гвинея,2020-06-14,4532,3234,25,0,48,21
Germany,Германия,2020-01-22,0,0,0,0,0,0
Germany,Германия,2020-01-23,0,0,0,0,0,0
Germany,Германия,2020-01-24,0,0,0,0,0,0
Germany,Германия,2020-01-25,0,0,0,0,0,0
Germany,Германия,2020-01-26,0,0,0,0,0,0
Germany,Германия,2020-01-27,1,0,0,0,1,0
Germany,Германия,2020-01-28,4,0,0,0,3,0
Germany,Германия,2020-01-29,4,0,0,0,0,0
Germany,Германия,2020-01-30,4,0,0,0,0,0
Germany,Германия,2020-01-31,5,0,0,0,1,0
Germany,Германия,2020-02-01,8,0,0,0,3,0
Germany,Германия,2020-02-02,10,0,0,0,2,0
Germany,Германия,2020-02-03,12,0,0,0,2,0
Germany,Германия,2020-02-04,12,0,0,0,0,0
Germany,Германия,2020-02-05,12,0,0,0,0,0
Germany,Германия,2020-02-06,12,0,0,0,0,0
Germany,Германия,2020-02-07,13,0,0,0,1,0
Germany,Германия,2020-02-08,13,0,0,0,0,0
Germany,Германия,2020-02-09,14,0,0,0,1,0
Germany,Германия,2020-02-10,14,0,0,0,0,0
Germany,Германия,2020-02-11,16,0,0,0,2,0
Germany,Германия,2020-02-12,16,0,0,0,0,0
Germany,Германия,2020-02-13,16,1,0,0,0,1
Germany,Германия,2020-02-14,16,1,0,0,0,0
Germany,Германия,2020-02-15,16,1,0,0,0,0
Germany,Германия,2020-02-16,16,1,0,0,0,0
Germany,Германия,2020-02-17,16,1,0,0,0,0
Germany,Германия,2020-02-18,16,12,0,0,0,11
Germany,Германия,2020-02-19,16,12,0,0,0,0
Germany,Германия,2020-02-20,16,12,0,0,0,0
Germany,Германия,2020-02-21,16,14,0,0,0,2
Germany,Германия,2020-02-22,16,14,0,0,0,0
Germany,Германия,2020-02-23,16,14,0,0,0,0
Germany,Германия,2020-02-24,16,14,0,0,0,0
Germany,Германия,2020-02-25,17,14,0,0,1,0
Germany,Германия,2020-02-26,27,15,0,0,10,1
Germany,Германия,2020-02-27,46,16,0,0,19,1
Germany,Германия,2020-02-28,48,16,0,0,2,0
Germany,Германия,2020-02-29,79,16,0,0,31,0
Germany,Германия,2020-03-01,130,16,0,0,51,0
Germany,Германия,2020-03-02,159,16,0,0,29,0
Germany,Германия,2020-03-03,196,16,0,0,37,0
Germany,Германия,2020-03-04,262,16,0,0,66,0
Germany,Германия,2020-03-05,482,16,0,0,220,0
Germany,Германия,2020-03-06,670,17,0,0,188,1
Germany,Германия,2020-03-07,799,18,0,0,129,1
Germany,Германия,2020-03-08,1040,18,0,0,241,0
Germany,Германия,2020-03-09,1176,18,2,2,136,0
Germany,Германия,2020-03-10,1457,18,2,0,281,0
Germany,Германия,2020-03-11,1908,25,3,1,451,7
Germany,Германия,2020-03-12,2078,25,3,0,170,0
Germany,Германия,2020-03-13,3675,46,7,4,1597,21
Germany,Германия,2020-03-14,4585,46,9,2,910,0
Germany,Германия,2020-03-15,5795,46,11,2,1210,0
Germany,Германия,2020-03-16,7272,67,17,6,1477,21
Germany,Германия,2020-03-17,9257,67,24,7,1985,0
Germany,Германия,2020-03-18,12327,105,28,4,3070,38
Germany,Германия,2020-03-19,15320,113,44,16,2993,8
Germany,Германия,2020-03-20,19848,180,67,23,4528,67
Germany,Германия,2020-03-21,22213,233,84,17,2365,53
Germany,Германия,2020-03-22,24873,266,94,10,2660,33
Germany,Германия,2020-03-23,29056,266,123,29,4183,0
Germany,Германия,2020-03-24,32986,3243,157,34,3930,2977
Germany,Германия,2020-03-25,37323,3547,206,49,4337,304
Germany,Германия,2020-03-26,43938,5673,267,61,6615,2126
Germany,Германия,2020-03-27,50871,6658,342,75,6933,985
Germany,Германия,2020-03-28,57695,8481,433,91,6824,1823
Germany,Германия,2020-03-29,62095,9211,533,100,4400,730
Germany,Германия,2020-03-30,66885,13500,645,112,4790,4289
Germany,Германия,2020-03-31,71808,16100,775,130,4923,2600
Germany,Германия,2020-04-01,77872,18700,920,145,6064,2600
Germany,Германия,2020-04-02,84794,22440,1107,187,6922,3740
Germany,Германия,2020-04-03,91159,24575,1275,168,6365,2135
Germany,Германия,2020-04-04,96092,26400,1444,169,4933,1825
Germany,Германия,2020-04-05,100123,28700,1584,140,4031,2300
Germany,Германия,2020-04-06,103374,28700,1810,226,3251,0
Germany,Германия,2020-04-07,107663,36081,2016,206,4289,7381
Germany,Германия,2020-04-08,113296,46300,2349,333,5633,10219
Germany,Германия,2020-04-09,118181,52407,2607,258,4885,6107
Germany,Германия,2020-04-10,122171,53913,2767,160,3990,1506
Germany,Германия,2020-04-11,124908,57400,2736,-31,2737,3487
Germany,Германия,2020-04-12,127854,60300,3022,286,2946,2900
Germany,Германия,2020-04-13,130072,64300,3194,172,2218,4000
Germany,Германия,2020-04-14,131359,68200,3294,100,1287,3900
Germany,Германия,2020-04-15,134753,72600,3804,510,3394,4400
Germany,Германия,2020-04-16,137698,77000,4052,248,2945,4400
Germany,Германия,2020-04-17,141397,83114,4352,300,3699,6114
Germany,Германия,2020-04-18,143342,85400,4459,107,1945,2286
Germany,Германия,2020-04-19,145184,88000,4586,127,1842,2600
Germany,Германия,2020-04-20,147065,91500,4862,276,1881,3500
Germany,Германия,2020-04-21,148291,95200,5033,171,1226,3700
Germany,Германия,2020-04-22,150648,99400,5279,246,2357,4200
Germany,Германия,2020-04-23,153129,103300,5575,296,2481,3900
Germany,Германия,2020-04-24,154999,109800,5760,185,1870,6500
Germany,Германия,2020-04-25,156513,109800,5877,117,1514,0
Germany,Германия,2020-04-26,157770,112000,5976,99,1257,2200
Germany,Германия,2020-04-27,158758,114500,6126,150,988,2500
Germany,Германия,2020-04-28,159912,117400,6314,188,1154,2900
Germany,Германия,2020-04-29,161539,120400,6467,153,1627,3000
Germany,Германия,2020-04-30,163009,123500,6623,156,1470,3100
Germany,Германия,2020-05-01,164077,126900,6736,113,1068,3400
Germany,Германия,2020-05-02,164967,129000,6812,76,890,2100
Germany,Германия,2020-05-03,165664,130600,6866,54,697,1600
Germany,Германия,2020-05-04,166152,132700,6993,127,488,2100
Germany,Германия,2020-05-05,167007,135100,6993,0,855,2400
Germany,Германия,2020-05-06,168162,139900,7275,282,1155,4800
Germany,Германия,2020-05-07,169430,141700,7392,117,1268,1800
Germany,Германия,2020-05-08,170588,141700,7510,118,1158,0
Germany,Германия,2020-05-09,171324,143300,7549,39,736,1600
Germany,Германия,2020-05-10,171879,144400,7569,20,555,1100
Germany,Германия,2020-05-11,172576,145617,7661,92,697,1217
Germany,Германия,2020-05-12,173171,147200,7738,77,595,1583
Germany,Германия,2020-05-13,174098,148700,7861,123,927,1500
Germany,Германия,2020-05-14,174478,150300,7884,23,380,1600
Germany,Германия,2020-05-15,175233,151597,7897,13,755,1297
Germany,Германия,2020-05-16,175752,152600,7938,41,519,1003
Germany,Германия,2020-05-17,176369,154011,7962,24,617,1411
Germany,Германия,2020-05-18,176551,155041,8003,41,182,1030
Germany,Германия,2020-05-19,177778,155681,8081,78,1227,640
Germany,Германия,2020-05-20,178473,156966,8144,63,695,1285
Germany,Германия,2020-05-21,179021,158087,8203,59,548,1121
Germany,Германия,2020-05-22,179710,159064,8228,25,689,977
Germany,Германия,2020-05-23,179986,159716,8261,33,276,652
